Date,Open,High,Low,Close,Adj Close,Volume
2020-01-30,7800.000000,7825.000000,7600.000000,7650.000000,6721.476074,42697800
2020-01-31,7675.000000,7700.000000,7450.000000,7550.000000,6633.613281,78830500
2020-02-03,7400.000000,7575.000000,7350.000000,7500.000000,6589.682129,43635900
2020-02-04,7600.000000,7675.000000,7500.000000,7525.000000,6611.646973,69428700
2020-02-05,7600.000000,7700.000000,7550.000000,7700.000000,6765.406738,65105600
2020-02-06,7800.000000,7850.000000,7675.000000,7700.000000,6765.406738,55514700
2020-02-07,7675.000000,7750.000000,7675.000000,7725.000000,6787.372559,43219300
2020-02-10,7700.000000,7750.000000,7600.000000,7725.000000,6787.372559,39276900
2020-02-11,7725.000000,7825.000000,7675.000000,7775.000000,6831.303711,49260100
2020-02-12,7825.000000,7900.000000,7775.000000,7800.000000,6853.269043,52339400
2020-02-13,7825.000000,7950.000000,7800.000000,7850.000000,6897.200684,43952000
2020-02-14,7750.000000,7850.000000,7750.000000,7825.000000,6875.234863,20672600
2020-02-17,7850.000000,7875.000000,7800.000000,7850.000000,6897.200684,14908300
2020-02-18,7800.000000,7850.000000,7800.000000,7825.000000,6875.234863,32721000
2020-02-19,7850.000000,7950.000000,7800.000000,7950.000000,6985.062500,60807100
2020-02-20,8025.000000,8050.000000,7925.000000,8000.000000,7028.994141,57268800
2020-02-21,7950.000000,8000.000000,7825.000000,7900.000000,6941.131836,45899000
2020-02-24,7800.000000,7825.000000,7650.000000,7775.000000,6831.303711,64384400
2020-02-25,7775.000000,7900.000000,7700.000000,7800.000000,6853.269043,52975900
2020-02-26,7750.000000,7750.000000,7650.000000,7650.000000,6721.476074,99085500
2020-02-27,7650.000000,7700.000000,7250.000000,7350.000000,6457.888184,111544300
2020-02-28,6750.000000,7275.000000,6550.000000,7275.000000,6714.796875,94434100
2020-03-02,7150.000000,7250.000000,6950.000000,6950.000000,6414.822754,50775100
2020-03-03,7100.000000,7350.000000,7025.000000,7200.000000,6645.571777,48222600
2020-03-04,7250.000000,7500.000000,7225.000000,7475.000000,6899.395996,46277700
2020-03-05,7550.000000,7650.000000,7500.000000,7600.000000,7014.770508,52374300
2020-03-06,7400.000000,7400.000000,7225.000000,7250.000000,6691.721680,36155600
2020-03-09,7000.000000,7000.000000,6575.000000,6575.000000,6068.699707,56566200
2020-03-10,6650.000000,7000.000000,6650.000000,6875.000000,6345.598145,57026000
2020-03-11,6925.000000,7050.000000,6625.000000,6825.000000,6299.448242,48584400
2020-03-12,6475.000000,6675.000000,6225.000000,6425.000000,5930.250000,45789100
2020-03-13,6200.000000,6475.000000,6000.000000,6350.000000,5861.025391,119311900
2020-03-16,6350.000000,6350.000000,6350.000000,6350.000000,5861.025391,0
2020-03-17,5925.000000,5925.000000,5525.000000,5525.000000,5099.553711,93190200
2020-03-18,5600.000000,5650.000000,5150.000000,5150.000000,4753.430176,107551700
2020-03-19,5000.000000,5000.000000,4790.000000,4790.000000,4421.151367,83938100
2020-03-20,4740.000000,4740.000000,4460.000000,4460.000000,4116.562500,239118300
2020-03-23,4350.000000,4350.000000,4150.000000,4150.000000,3830.433838,29992900
2020-03-24,4150.000000,4230.000000,3860.000000,3860.000000,3562.764893,118648100
2020-03-26,3800.000000,4580.000000,3780.000000,4470.000000,4125.792480,193278600
2020-03-27,4510.000000,5225.000000,4500.000000,4940.000000,4559.600586,198406000
2020-03-30,4840.000000,4840.000000,4600.000000,4600.000000,4245.782227,19883300
2020-03-31,4650.000000,4820.000000,4450.000000,4680.000000,4319.622070,104023800
2020-04-01,4650.000000,4880.000000,4440.000000,4610.000000,4255.011719,76183500
2020-04-02,4570.000000,4750.000000,4360.000000,4750.000000,4384.231445,66112600
2020-04-03,4800.000000,5025.000000,4800.000000,5025.000000,4638.055176,52612800
2020-04-06,5025.000000,5225.000000,4900.000000,5200.000000,4799.579590,56990200
2020-04-07,5400.000000,5600.000000,4970.000000,5125.000000,4730.354980,95732300
2020-04-08,5175.000000,5175.000000,4770.000000,4770.000000,4402.691406,77917400
2020-04-09,4800.000000,4900.000000,4610.000000,4670.000000,4310.391602,81785400
2020-04-13,4680.000000,4680.000000,4470.000000,4470.000000,4125.792480,57665500
2020-04-14,4480.000000,4640.000000,4400.000000,4570.000000,4218.092285,66424000
2020-04-15,4640.000000,4690.000000,4400.000000,4400.000000,4061.182861,62330500
2020-04-16,4400.000000,4400.000000,4150.000000,4210.000000,3885.813477,107612000
2020-04-17,4220.000000,4420.000000,4220.000000,4380.000000,4042.722656,81703800
2020-04-20,4450.000000,4530.000000,4270.000000,4370.000000,4033.492920,60336000
2020-04-21,4370.000000,4410.000000,4250.000000,4350.000000,4015.033203,46101600
2020-04-22,4330.000000,4500.000000,4250.000000,4490.000000,4144.252441,63393400
2020-04-23,4490.000000,4570.000000,4480.000000,4500.000000,4153.482422,57668200
2020-04-24,4500.000000,4500.000000,4280.000000,4280.000000,3950.423340,65815700
2020-04-27,4310.000000,4350.000000,4090.000000,4150.000000,3830.433838,102691300
2020-04-28,4190.000000,4240.000000,4070.000000,4150.000000,3830.433838,78685300
2020-04-29,4200.000000,4220.000000,4000.000000,4000.000000,3691.984375,96325100
2020-04-30,4070.000000,4480.000000,4060.000000,4460.000000,4116.562500,114754800
2020-05-04,4460.000000,4460.000000,4240.000000,4290.000000,3959.653320,40286300
2020-05-05,4300.000000,4400.000000,4160.000000,4220.000000,3895.043457,92641200
2020-05-06,4250.000000,4260.000000,4160.000000,4160.000000,3839.663818,69366500
2020-05-08,4200.000000,4310.000000,4180.000000,4200.000000,3876.583740,63741100
2020-05-11,4280.000000,4280.000000,4190.000000,4230.000000,3904.273682,41776100
2020-05-12,4230.000000,4230.000000,4000.000000,4010.000000,3701.214355,94289000
2020-05-13,3990.000000,4050.000000,3900.000000,4010.000000,3701.214355,67410800
2020-05-14,3970.000000,4010.000000,3900.000000,3950.000000,3645.834473,70694400
2020-05-15,3950.000000,3990.000000,3680.000000,3760.000000,3470.465332,113617100
2020-05-18,3800.000000,3800.000000,3660.000000,3720.000000,3433.545410,79355300
2020-05-19,3760.000000,4000.000000,3760.000000,3860.000000,3562.764893,99827500
2020-05-20,3850.000000,4120.000000,3830.000000,4070.000000,3756.593994,118822200
2020-05-26,4130.000000,4160.000000,4060.000000,4100.000000,3784.283936,90272500
2020-05-27,4150.000000,4200.000000,4010.000000,4110.000000,3793.514160,62164800
2020-05-28,4150.000000,4340.000000,4150.000000,4290.000000,3959.653320,132730100
2020-05-29,4290.000000,4490.000000,4250.000000,4470.000000,4125.792480,175273400
2020-06-02,4550.000000,4990.000000,4530.000000,4620.000000,4264.242188,103817700
2020-06-03,4670.000000,4950.000000,4590.000000,4860.000000,4485.761230,148303900
2020-06-04,4900.000000,5000.000000,4720.000000,4730.000000,4365.771484,84918100
2020-06-05,4730.000000,4870.000000,4600.000000,4850.000000,4476.530762,92695500
2020-06-08,5000.000000,5325.000000,4950.000000,5250.000000,4845.729492,146302600
2020-06-09,5300.000000,5450.000000,5150.000000,5275.000000,4868.804688,73706800
2020-06-10,5200.000000,5225.000000,4910.000000,4910.000000,4531.910645,144822100
2020-06-11,4800.000000,4870.000000,4570.000000,4690.000000,4328.852051,182391900
2020-06-12,4590.000000,4900.000000,4430.000000,4890.000000,4513.450684,144979700
2020-06-15,4850.000000,4910.000000,4690.000000,4720.000000,4356.541504,84907300
2020-06-16,4820.000000,5050.000000,4820.000000,5025.000000,4638.055176,73058300
2020-06-17,5100.000000,5200.000000,4890.000000,4900.000000,4522.680664,106972300
2020-06-18,4840.000000,4970.000000,4780.000000,4820.000000,4448.841309,76087600
2020-06-19,4880.000000,4950.000000,4820.000000,4880.000000,4504.221191,63178400
2020-06-22,4880.000000,4910.000000,4800.000000,4810.000000,4439.611328,33412500
2020-06-23,4850.000000,4850.000000,4690.000000,4790.000000,4421.151367,47505200
2020-06-24,4890.000000,5200.000000,4890.000000,5150.000000,4753.430176,139208500
2020-06-25,5075.000000,5200.000000,4940.000000,5025.000000,4638.055176,73061500
2020-06-26,5125.000000,5150.000000,4980.000000,5000.000000,4614.980469,42914500
2020-06-29,4980.000000,5000.000000,4870.000000,4940.000000,4559.600586,49561500
2020-06-30,5025.000000,5050.000000,4950.000000,4950.000000,4568.830566,56997200
2020-07-01,5000.000000,5025.000000,4910.000000,4990.000000,4605.750488,33873800
2020-07-02,4980.000000,5025.000000,4960.000000,5000.000000,4614.980469,40303300
2020-07-03,4960.000000,5075.000000,4900.000000,5000.000000,4614.980469,28919900
2020-07-06,5000.000000,5150.000000,5000.000000,5075.000000,4684.205078,45009500
2020-07-07,5125.000000,5150.000000,5050.000000,5050.000000,4661.130371,40223800
2020-07-08,5050.000000,5350.000000,5025.000000,5275.000000,4868.804688,74733400
2020-07-09,5350.000000,5400.000000,5200.000000,5250.000000,4845.729492,49138600
2020-07-10,5250.000000,5275.000000,5125.000000,5175.000000,4776.504883,38925000
2020-07-13,5250.000000,5325.000000,5225.000000,5250.000000,4845.729492,36344100
2020-07-14,5300.000000,5325.000000,5200.000000,5300.000000,4891.879395,39129900
2020-07-15,5350.000000,5425.000000,5250.000000,5275.000000,4868.804688,30377700
2020-07-16,5275.000000,5350.000000,5250.000000,5275.000000,4868.804688,21929700
2020-07-17,5275.000000,5300.000000,5175.000000,5175.000000,4776.504883,30088500
2020-07-20,5175.000000,5225.000000,5050.000000,5100.000000,4707.280273,26055800
2020-07-21,5150.000000,5450.000000,5075.000000,5300.000000,4891.879395,72525700
2020-07-22,5375.000000,5525.000000,5300.000000,5425.000000,5007.253906,59622500
2020-07-23,5475.000000,5775.000000,5425.000000,5700.000000,5261.077637,72914800
2020-07-24,5700.000000,5700.000000,5550.000000,5600.000000,5168.778320,33301700
2020-07-27,5625.000000,5875.000000,5550.000000,5875.000000,5422.602051,29424100
2020-07-28,5900.000000,6000.000000,5775.000000,5850.000000,5399.526855,37262300
2020-07-29,5850.000000,5850.000000,5675.000000,5700.000000,5261.077637,34868600
2020-07-30,5725.000000,5800.000000,5625.000000,5800.000000,5353.377441,26322300
2020-08-03,5850.000000,5875.000000,5450.000000,5500.000000,5076.478516,129860400
2020-08-04,5525.000000,5600.000000,5450.000000,5575.000000,5145.703613,44586900
2020-08-05,5550.000000,5700.000000,5450.000000,5700.000000,5261.077637,66922300
2020-08-06,5700.000000,5875.000000,5700.000000,5775.000000,5330.302246,45455600
2020-08-07,5700.000000,5800.000000,5625.000000,5800.000000,5353.377441,28614400
2020-08-10,5800.000000,5825.000000,5650.000000,5800.000000,5353.377441,25081200
2020-08-11,5825.000000,6100.000000,5800.000000,5975.000000,5514.901855,58989100
2020-08-12,6000.000000,6275.000000,5950.000000,6150.000000,5676.426270,46455200
2020-08-13,6250.000000,6250.000000,6050.000000,6050.000000,5584.126465,42994600
2020-08-14,6075.000000,6100.000000,5950.000000,6025.000000,5561.051270,33326700
2020-08-18,6025.000000,6225.000000,6025.000000,6150.000000,5676.426270,57990600
2020-08-19,6175.000000,6250.000000,6075.000000,6100.000000,5630.276367,32255900
2020-08-24,6050.000000,6175.000000,5925.000000,6000.000000,5537.976563,66243200
2020-08-25,6050.000000,6275.000000,6050.000000,6250.000000,5768.725586,66182900
2020-08-26,6250.000000,6350.000000,6175.000000,6350.000000,5861.025391,39351700
2020-08-27,6350.000000,6350.000000,6200.000000,6300.000000,5814.875488,46725100
2020-08-28,6275.000000,6350.000000,6200.000000,6225.000000,5745.650879,37827500
2020-08-31,6225.000000,6300.000000,5900.000000,5950.000000,5491.826660,111409400
2020-09-01,5975.000000,6125.000000,5875.000000,6125.000000,5653.351074,42665400
2020-09-02,6125.000000,6200.000000,6050.000000,6075.000000,5607.201172,46601800
2020-09-03,6075.000000,6150.000000,5950.000000,5975.000000,5514.901855,64507400
2020-09-04,5950.000000,5975.000000,5850.000000,5925.000000,5468.751953,53422200
2020-09-07,5925.000000,5950.000000,5775.000000,5850.000000,5399.526855,50336800
2020-09-08,5900.000000,6000.000000,5875.000000,5975.000000,5514.901855,30173000
2020-09-09,5900.000000,5900.000000,5750.000000,5775.000000,5330.302246,49141100
2020-09-10,5525.000000,5525.000000,5375.000000,5375.000000,4961.104004,86387600
2020-09-11,5050.000000,5525.000000,5050.000000,5475.000000,5053.403809,135577900
2020-09-14,5475.000000,5775.000000,5475.000000,5750.000000,5307.227539,71784900
2020-09-15,5750.000000,5825.000000,5600.000000,5675.000000,5238.002441,64463700
2020-09-16,5750.000000,5750.000000,5625.000000,5650.000000,5214.927734,28968000
2020-09-17,5600.000000,5750.000000,5525.000000,5575.000000,5145.703613,38216000
2020-09-18,5575.000000,5675.000000,5500.000000,5575.000000,5145.703613,45798300
2020-09-21,5575.000000,5625.000000,5400.000000,5475.000000,5053.403809,26465000
2020-09-22,5300.000000,5425.000000,5275.000000,5300.000000,4891.879395,56798300
2020-09-23,5300.000000,5375.000000,5125.000000,5200.000000,4799.579590,42355400
2020-09-24,5050.000000,5150.000000,5000.000000,5075.000000,4684.205078,60982500
2020-09-25,5200.000000,5350.000000,5075.000000,5350.000000,4938.029297,70227800
2020-09-28,5400.000000,5425.000000,5150.000000,5150.000000,4753.430176,49851300
2020-09-29,5200.000000,5250.000000,5025.000000,5075.000000,4684.205078,55662800
2020-09-30,5100.000000,5150.000000,4860.000000,4960.000000,4578.060547,75764900
2020-10-01,5000.000000,5200.000000,4980.000000,5200.000000,4799.579590,39477100
2020-10-02,5175.000000,5225.000000,5000.000000,5200.000000,4799.579590,49571700
2020-10-05,5250.000000,5375.000000,5175.000000,5350.000000,4938.029297,37150400
2020-10-06,5500.000000,5550.000000,5450.000000,5500.000000,5076.478516,44552200
2020-10-07,5400.000000,5550.000000,5375.000000,5550.000000,5122.628418,44374300
2020-10-08,5550.000000,5575.000000,5425.000000,5450.000000,5030.329102,44381700
2020-10-09,5450.000000,5575.000000,5450.000000,5550.000000,5122.628418,45124300
2020-10-12,5575.000000,5650.000000,5550.000000,5625.000000,5191.853027,38973500
2020-10-13,5625.000000,5675.000000,5525.000000,5675.000000,5238.002441,34931700
2020-10-14,5725.000000,5775.000000,5625.000000,5775.000000,5330.302246,54893600
2020-10-15,5700.000000,5750.000000,5600.000000,5600.000000,5168.778320,38644600
2020-10-16,5600.000000,5650.000000,5450.000000,5575.000000,5145.703613,33908900
2020-10-19,5600.000000,5725.000000,5575.000000,5700.000000,5261.077637,29468100
2020-10-20,5725.000000,5750.000000,5600.000000,5650.000000,5214.927734,38606600
2020-10-21,5675.000000,5725.000000,5475.000000,5525.000000,5099.553711,56950900
2020-10-22,5500.000000,5550.000000,5400.000000,5450.000000,5030.329102,69350700
2020-10-23,5525.000000,5575.000000,5475.000000,5550.000000,5122.628418,32950100
2020-10-26,5625.000000,5850.000000,5625.000000,5775.000000,5330.302246,94287200
2020-10-27,5750.000000,5850.000000,5700.000000,5775.000000,5330.302246,56347900
2020-11-02,5675.000000,6025.000000,5600.000000,5975.000000,5514.901855,108431400
2020-11-03,5975.000000,6000.000000,5900.000000,6000.000000,5537.976563,37981700
