Date,Open,High,Low,Close,Adj Close,Volume
2019-12-16,6340.000000,6395.000000,6340.000000,6360.000000,6033.844238,78684000
2019-12-17,6395.000000,6500.000000,6365.000000,6500.000000,6166.664063,102914500
2019-12-18,6500.000000,6800.000000,6440.000000,6755.000000,6408.587891,181804000
2019-12-19,6700.000000,6720.000000,6590.000000,6600.000000,6261.535645,74171000
2019-12-20,6680.000000,6740.000000,6610.000000,6660.000000,6318.459473,99453000
2019-12-23,6680.000000,6730.000000,6650.000000,6660.000000,6318.459473,46558500
2019-12-26,6660.000000,6725.000000,6660.000000,6680.000000,6337.433594,38188500
2019-12-27,6670.000000,6700.000000,6670.000000,6695.000000,6351.664551,29945000
2019-12-30,6680.000000,6720.000000,6670.000000,6685.000000,6342.176758,61168000
2020-01-02,6695.000000,6780.000000,6680.000000,6690.000000,6346.920898,49445000
2020-01-03,6750.000000,6800.000000,6725.000000,6800.000000,6451.279785,47755500
2020-01-06,6720.000000,6750.000000,6690.000000,6735.000000,6389.613281,27300000
2020-01-07,6735.000000,6770.000000,6730.000000,6740.000000,6394.356445,45022500
2020-01-08,6670.000000,6745.000000,6670.000000,6680.000000,6337.433594,53692500
2020-01-09,6740.000000,6755.000000,6730.000000,6740.000000,6394.356445,40363500
2020-01-10,6765.000000,6825.000000,6710.000000,6725.000000,6380.125977,73362000
2020-01-13,6740.000000,6760.000000,6735.000000,6745.000000,6399.100586,67855000
2020-01-14,6745.000000,6885.000000,6740.000000,6870.000000,6517.690430,93582000
2020-01-15,6870.000000,7060.000000,6800.000000,6835.000000,6484.484863,75623500
2020-01-16,6805.000000,6890.000000,6795.000000,6850.000000,6498.715820,88931500
2020-01-17,6840.000000,6890.000000,6800.000000,6875.000000,6522.433594,38249500
2020-01-20,6950.000000,6975.000000,6830.000000,6835.000000,6484.484863,93554500
2020-01-21,6885.000000,6895.000000,6825.000000,6830.000000,6479.741699,103984500
2020-01-22,6855.000000,6895.000000,6835.000000,6840.000000,6489.229004,94311500
2020-01-23,6885.000000,6895.000000,6830.000000,6840.000000,6489.229004,87728000
2020-01-24,6820.000000,6880.000000,6810.000000,6810.000000,6460.767090,69653500
2020-01-27,6865.000000,6940.000000,6815.000000,6840.000000,6489.229004,39679000
2020-01-28,6835.000000,6845.000000,6755.000000,6790.000000,6441.792969,82615000
2020-01-29,6800.000000,6845.000000,6770.000000,6785.000000,6437.048828,43821000
2020-01-30,6845.000000,6845.000000,6730.000000,6740.000000,6394.356445,71990000
2020-01-31,6800.000000,6805.000000,6480.000000,6480.000000,6147.690430,163136500
2020-02-03,6480.000000,6585.000000,6370.000000,6440.000000,6109.741699,149797000
2020-02-04,6570.000000,6620.000000,6520.000000,6600.000000,6261.535645,113316500
2020-02-05,6780.000000,6780.000000,6650.000000,6730.000000,6384.870117,123002500
2020-02-06,6740.000000,6780.000000,6680.000000,6740.000000,6394.356445,154693500
2020-02-07,6710.000000,6780.000000,6705.000000,6760.000000,6413.331543,82609000
2020-02-10,6760.000000,6785.000000,6630.000000,6785.000000,6437.048828,66578500
2020-02-11,6785.000000,6785.000000,6745.000000,6780.000000,6432.305176,77526500
2020-02-12,6800.000000,6800.000000,6760.000000,6800.000000,6451.279785,69971500
2020-02-13,6820.000000,6820.000000,6740.000000,6790.000000,6441.792969,49737000
2020-02-14,6780.000000,6795.000000,6675.000000,6680.000000,6337.433594,147028500
2020-02-17,6680.000000,6750.000000,6680.000000,6720.000000,6375.382324,115319000
2020-02-18,6685.000000,6720.000000,6670.000000,6695.000000,6351.664551,98436500
2020-02-19,6665.000000,6760.000000,6665.000000,6695.000000,6351.664551,74594000
2020-02-20,6690.000000,6695.000000,6565.000000,6595.000000,6256.793457,136724500
2020-02-21,6600.000000,6660.000000,6595.000000,6615.000000,6275.767578,98261000
2020-02-24,6565.000000,6600.000000,6510.000000,6525.000000,6190.382813,84910000
2020-02-25,6550.000000,6560.000000,6510.000000,6530.000000,6195.126465,86446500
2020-02-26,6500.000000,6535.000000,6420.000000,6420.000000,6090.767090,92824500
2020-02-27,6470.000000,6475.000000,6200.000000,6290.000000,5967.434082,129254500
2020-02-28,6200.000000,6290.000000,6035.000000,6290.000000,5967.434082,169946500
2020-03-02,6290.000000,6290.000000,6035.000000,6080.000000,5768.202637,144871500
2020-03-03,6200.000000,6350.000000,6200.000000,6320.000000,5995.895508,114663500
2020-03-04,6315.000000,6500.000000,6260.000000,6440.000000,6109.741699,83025000
2020-03-05,6540.000000,6540.000000,6340.000000,6435.000000,6104.998047,77583000
2020-03-06,6350.000000,6350.000000,6200.000000,6200.000000,5882.049316,77835500
2020-03-09,6000.000000,6040.000000,5785.000000,5785.000000,5488.331543,140889500
2020-03-10,5840.000000,6010.000000,5840.000000,5925.000000,5621.152344,133667000
2020-03-11,5950.000000,5980.000000,5790.000000,5850.000000,5549.998047,93204500
2020-03-12,5600.000000,5640.000000,5460.000000,5560.000000,5274.869629,129845500
2020-03-13,5560.000000,5560.000000,5560.000000,5560.000000,5274.869629,0
2020-03-16,5560.000000,5560.000000,5560.000000,5560.000000,5274.869629,0
2020-03-17,5495.000000,5505.000000,5120.000000,5120.000000,4857.434570,212200000
2020-03-18,5120.000000,5380.000000,4765.000000,5000.000000,4743.588379,180053500
2020-03-19,4995.000000,4995.000000,4650.000000,4650.000000,4411.536621,264419000
2020-03-20,4600.000000,5385.000000,4325.000000,4735.000000,4492.177734,335132000
2020-03-23,4760.000000,5000.000000,4405.000000,4430.000000,4202.819336,217843500
2020-03-24,4450.000000,4995.000000,4450.000000,4500.000000,4269.229004,253971000
2020-03-26,4650.000000,5395.000000,4650.000000,5280.000000,5009.229004,331633000
2020-03-27,5360.000000,5895.000000,5355.000000,5510.000000,5227.434082,269683000
2020-03-30,5480.000000,5555.000000,5155.000000,5495.000000,5213.203125,159964500
2020-03-31,5660.000000,5710.000000,5485.000000,5525.000000,5241.665039,182638500
2020-04-01,5560.000000,5750.000000,5425.000000,5480.000000,5198.972656,152831500
2020-04-02,5470.000000,5470.000000,5360.000000,5410.000000,5132.562012,136623500
2020-04-03,5460.000000,5530.000000,5365.000000,5495.000000,5213.203125,110506000
2020-04-06,5520.000000,5740.000000,5495.000000,5735.000000,5440.895996,78184000
2020-04-07,5735.000000,6100.000000,5580.000000,5655.000000,5364.998535,149153500
2020-04-08,5655.000000,5660.000000,5480.000000,5635.000000,5346.023926,106111500
2020-04-09,5600.000000,5695.000000,5500.000000,5595.000000,5308.075195,89997000
2020-04-13,5540.000000,5615.000000,5480.000000,5500.000000,5217.947266,58043000
2020-04-14,5505.000000,5590.000000,5445.000000,5515.000000,5232.178223,95796000
2020-04-15,5515.000000,5630.000000,5445.000000,5485.000000,5203.716797,95342000
2020-04-16,5485.000000,5520.000000,5185.000000,5240.000000,4971.280762,176990500
2020-04-17,5300.000000,5445.000000,5280.000000,5425.000000,5146.793457,160935500
2020-04-20,5430.000000,5500.000000,5330.000000,5355.000000,5080.382813,90744000
2020-04-21,5355.000000,5355.000000,5160.000000,5160.000000,4980.010742,73431000
2020-04-22,5160.000000,5235.000000,5045.000000,5145.000000,4965.533691,107263500
2020-04-23,5180.000000,5245.000000,5120.000000,5120.000000,4941.406250,105419500
2020-04-24,5120.000000,5140.000000,4920.000000,4920.000000,4748.382813,131149500
2020-04-27,4940.000000,5020.000000,4855.000000,4960.000000,4786.986816,151103500
2020-04-28,4960.000000,4975.000000,4805.000000,4830.000000,4661.521484,180488000
2020-04-29,4825.000000,4850.000000,4800.000000,4850.000000,4680.823730,121161000
2020-04-30,4880.000000,5250.000000,4880.000000,5170.000000,4989.661621,174081000
2020-05-04,5150.000000,5300.000000,5000.000000,5220.000000,5037.917969,114497500
2020-05-05,5220.000000,5340.000000,5200.000000,5285.000000,5100.650391,118643500
2020-05-06,5315.000000,5370.000000,5300.000000,5355.000000,5168.208496,86395500
2020-05-08,5345.000000,5400.000000,5150.000000,5245.000000,5062.045898,123028000
2020-05-11,5245.000000,5325.000000,5245.000000,5295.000000,5110.301270,40615500
2020-05-12,5340.000000,5340.000000,5030.000000,5220.000000,5037.917969,118660000
2020-05-13,5160.000000,5170.000000,5085.000000,5110.000000,4931.754883,94973000
2020-05-14,5070.000000,5110.000000,4905.000000,4920.000000,4748.382813,131268000
2020-05-15,4920.000000,4995.000000,4680.000000,4785.000000,4618.091309,205790000
2020-05-18,4800.000000,4845.000000,4750.000000,4765.000000,4598.788574,139997500
2020-05-19,4840.000000,4960.000000,4680.000000,4680.000000,4516.753418,128504500
2020-05-20,4720.000000,4800.000000,4690.000000,4765.000000,4598.788574,119158000
2020-05-26,4775.000000,5000.000000,4775.000000,4970.000000,4796.638184,176076500
2020-05-27,4970.000000,5000.000000,4855.000000,4965.000000,4791.812500,151753500
2020-05-28,5000.000000,5320.000000,5000.000000,5295.000000,5110.301270,229233000
2020-05-29,5295.000000,5295.000000,5190.000000,5190.000000,5008.964355,399414000
2020-06-02,5260.000000,5500.000000,5240.000000,5360.000000,5173.034668,181369500
2020-06-03,5410.000000,5780.000000,5400.000000,5780.000000,5578.384277,279673500
2020-06-04,5780.000000,5990.000000,5600.000000,5790.000000,5588.035156,236158500
2020-06-05,5790.000000,5855.000000,5585.000000,5725.000000,5525.302734,88157500
2020-06-08,5755.000000,5925.000000,5755.000000,5900.000000,5694.198242,173557500
2020-06-09,5940.000000,5995.000000,5795.000000,5805.000000,5602.512207,100110000
2020-06-10,5800.000000,5865.000000,5595.000000,5800.000000,5597.686035,115382500
2020-06-11,5750.000000,5810.000000,5605.000000,5680.000000,5481.872070,85187500
2020-06-12,5680.000000,5680.000000,5480.000000,5670.000000,5472.220703,96044000
2020-06-15,5680.000000,5710.000000,5500.000000,5500.000000,5308.151367,100844500
2020-06-16,5580.000000,5795.000000,5580.000000,5760.000000,5559.081543,91518500
2020-06-17,5800.000000,5800.000000,5680.000000,5720.000000,5520.477051,79800000
2020-06-18,5720.000000,5740.000000,5585.000000,5585.000000,5390.186035,68032000
2020-06-19,5600.000000,5650.000000,5545.000000,5575.000000,5380.534668,110071000
2020-06-22,5595.000000,5660.000000,5530.000000,5540.000000,5346.755859,51590500
2020-06-23,5570.000000,5660.000000,5520.000000,5620.000000,5423.965332,69954000
2020-06-24,5650.000000,5760.000000,5640.000000,5705.000000,5506.000488,57333000
2020-06-25,5700.000000,5745.000000,5640.000000,5725.000000,5525.302734,51415000
2020-06-26,5720.000000,5760.000000,5640.000000,5645.000000,5448.093262,57467500
2020-06-29,5640.000000,5695.000000,5585.000000,5675.000000,5477.046387,48796500
2020-06-30,5700.000000,5740.000000,5660.000000,5695.000000,5496.349121,74474000
2020-07-01,5700.000000,5800.000000,5675.000000,5800.000000,5597.686035,63959000
2020-07-02,5775.000000,5870.000000,5760.000000,5870.000000,5665.244629,75585500
2020-07-03,5870.000000,5905.000000,5840.000000,5870.000000,5665.244629,52219000
2020-07-06,5860.000000,5935.000000,5850.000000,5935.000000,5727.977539,67800000
2020-07-07,5940.000000,5995.000000,5900.000000,5990.000000,5781.059082,74168000
2020-07-08,5990.000000,6265.000000,5980.000000,6200.000000,5983.733887,106444500
2020-07-09,6210.000000,6240.000000,6030.000000,6100.000000,5887.221680,93543500
2020-07-10,6100.000000,6240.000000,6080.000000,6200.000000,5983.733887,67224000
2020-07-13,6230.000000,6240.000000,6140.000000,6175.000000,5959.605469,86006000
2020-07-14,6175.000000,6200.000000,6110.000000,6200.000000,5983.733887,45616500
2020-07-15,6200.000000,6240.000000,6150.000000,6150.000000,5935.478027,61468000
2020-07-16,6150.000000,6200.000000,6140.000000,6180.000000,5964.431152,66520500
2020-07-17,6135.000000,6180.000000,6040.000000,6120.000000,5906.523926,73348000
2020-07-20,6120.000000,6160.000000,6060.000000,6140.000000,5925.826660,59794500
2020-07-21,6100.000000,6235.000000,6100.000000,6200.000000,5983.733887,84159500
2020-07-22,6210.000000,6250.000000,6130.000000,6180.000000,5964.431152,44725500
2020-07-23,6180.000000,6215.000000,6140.000000,6200.000000,5983.733887,84026500
2020-07-24,6200.000000,6200.000000,6100.000000,6100.000000,5887.221680,58366500
2020-07-27,6100.000000,6140.000000,6000.000000,6100.000000,5887.221680,41972500
2020-07-28,6120.000000,6200.000000,6060.000000,6185.000000,5969.256836,65279000
2020-07-29,6185.000000,6185.000000,6100.000000,6135.000000,5921.000977,50262500
2020-07-30,6135.000000,6240.000000,6055.000000,6240.000000,6022.338379,80533500
2020-08-03,6220.000000,6235.000000,5825.000000,6130.000000,5916.175781,137079000
2020-08-04,6155.000000,6220.000000,6130.000000,6210.000000,5993.385254,79357000
2020-08-05,6200.000000,6220.000000,6100.000000,6205.000000,5988.559082,49393000
2020-08-06,6215.000000,6295.000000,6185.000000,6260.000000,6041.641113,55258500
2020-08-07,6265.000000,6285.000000,6160.000000,6180.000000,5964.431152,43621000
2020-08-10,6180.000000,6200.000000,6105.000000,6120.000000,5906.523926,37774500
2020-08-11,6140.000000,6200.000000,6130.000000,6175.000000,5959.605469,38795500
2020-08-12,6175.000000,6260.000000,6160.000000,6260.000000,6041.641113,35612000
2020-08-13,6260.000000,6300.000000,6180.000000,6300.000000,6080.245605,48581000
2020-08-14,6300.000000,6405.000000,6240.000000,6405.000000,6181.583008,57316000
2020-08-18,6405.000000,6425.000000,6300.000000,6360.000000,6138.152832,81563500
2020-08-19,6360.000000,6410.000000,6310.000000,6330.000000,6109.199707,58793500
2020-08-24,6340.000000,6380.000000,6280.000000,6315.000000,6094.722168,66882500
2020-08-25,6320.000000,6380.000000,6305.000000,6365.000000,6142.978027,49211000
2020-08-26,6385.000000,6390.000000,6305.000000,6340.000000,6118.850586,42983000
2020-08-27,6365.000000,6600.000000,6340.000000,6600.000000,6369.780762,68326000
2020-08-28,6560.000000,6600.000000,6425.000000,6495.000000,6268.443848,52292500
2020-08-31,6500.000000,6540.000000,6275.000000,6275.000000,6056.117188,97032000
2020-09-01,6280.000000,6520.000000,6240.000000,6520.000000,6292.571289,67446000
2020-09-02,6520.000000,6560.000000,6365.000000,6435.000000,6210.536621,66065000
2020-09-03,6465.000000,6500.000000,6300.000000,6500.000000,6273.269043,68208500
2020-09-04,6450.000000,6450.000000,6265.000000,6380.000000,6157.454590,80613500
2020-09-07,6335.000000,6360.000000,6200.000000,6285.000000,6065.769043,64249500
2020-09-08,6285.000000,6360.000000,6285.000000,6335.000000,6114.024414,39649000
2020-09-09,6300.000000,6320.000000,6210.000000,6245.000000,6027.164551,49285000
2020-09-10,6220.000000,6220.000000,5810.000000,5810.000000,5607.337402,175735000
2020-09-11,5800.000000,5975.000000,5620.000000,5905.000000,5699.023926,403032500
2020-09-14,6000.000000,6115.000000,5985.000000,6050.000000,5838.966309,138115000
2020-09-15,6040.000000,6100.000000,5860.000000,5860.000000,5655.593262,170087000
2020-09-16,5860.000000,5870.000000,5745.000000,5750.000000,5549.430664,158565500
2020-09-17,5750.000000,5855.000000,5665.000000,5755.000000,5554.255859,138796000
2020-09-18,5700.000000,5735.000000,5570.000000,5630.000000,5433.616211,316912000
2020-09-21,5640.000000,5735.000000,5595.000000,5605.000000,5409.488281,112443000
2020-09-22,5520.000000,5565.000000,5430.000000,5450.000000,5259.894531,163442500
2020-09-23,5450.000000,5585.000000,5425.000000,5505.000000,5312.976563,100517000
2020-09-24,5430.000000,5535.000000,5390.000000,5445.000000,5255.069824,88618500
2020-09-25,5480.000000,5625.000000,5460.000000,5610.000000,5414.313965,100705000
2020-09-28,5650.000000,5695.000000,5500.000000,5515.000000,5322.627930,93522000
2020-09-29,5575.000000,5635.000000,5460.000000,5505.000000,5312.976563,117778500
2020-09-30,5565.000000,5565.000000,5420.000000,5420.000000,5230.941406,107377000
2020-10-01,5485.000000,5570.000000,5480.000000,5570.000000,5375.708984,56893000
2020-10-02,5560.000000,5565.000000,5440.000000,5505.000000,5312.976563,66848000
2020-10-05,5515.000000,5560.000000,5460.000000,5520.000000,5327.453125,58291000
2020-10-06,5630.000000,5715.000000,5600.000000,5700.000000,5501.174316,141955500
2020-10-07,5600.000000,5755.000000,5580.000000,5755.000000,5554.255859,89937500
2020-10-08,5790.000000,5800.000000,5710.000000,5780.000000,5578.384277,77384500
2020-10-09,5750.000000,5775.000000,5720.000000,5775.000000,5573.558105,54250500
2020-10-12,5840.000000,5875.000000,5830.000000,5855.000000,5650.768066,82918500
2020-10-13,5840.000000,5860.000000,5770.000000,5855.000000,5650.768066,48250500
2020-10-14,5840.000000,5900.000000,5810.000000,5900.000000,5694.198242,83117500
2020-10-15,5875.000000,5880.000000,5760.000000,5785.000000,5583.209473,82067000
2020-10-16,5785.000000,5790.000000,5730.000000,5760.000000,5559.081543,89051500
2020-10-19,5750.000000,5900.000000,5710.000000,5900.000000,5694.198242,56871500
2020-10-20,5880.000000,5880.000000,5785.000000,5805.000000,5602.512207,74995500
2020-10-21,5860.000000,5865.000000,5730.000000,5780.000000,5578.384277,77944000
2020-10-22,5740.000000,5800.000000,5705.000000,5800.000000,5597.686035,96872500
2020-10-23,5840.000000,5840.000000,5750.000000,5770.000000,5568.732422,66328000
2020-10-26,5725.000000,5835.000000,5725.000000,5815.000000,5612.163086,70452500
2020-10-27,5815.000000,5830.000000,5755.000000,5790.000000,5588.035156,89482000
2020-11-02,5760.000000,5825.000000,5720.000000,5820.000000,5616.988770,151006500
2020-11-03,5840.000000,5895.000000,5835.000000,5890.000000,5684.547363,78152000
